timestamp,building_id,zone_id,zone_type,flammability,temperature,humidity,smoke_index,electrical_load,occupancy,wind_speed,scenario,risk_score,risk_level,fire_hazard_label
2026-05-13T02:50:50Z,building_a,bldg_a_exit_a,exit,1.0,41.1,33.93,19.36,125.63,0,4.8,electrical_overload,36.4,MEDIUM,0
2026-05-13T02:51:26Z,building_a,bldg_a_corridor,corridor,1.8,32.9,22.28,44.77,56.69,1,4.6,smoke_increase,38.66,MEDIUM,0
2026-05-13T03:04:49Z,building_c,bldg_c_office,office,2.5,25.87,12.56,0.42,28.68,7,6.6,dry_conditions,18.72,LOW,0
2026-05-13T03:07:29Z,building_b,bldg_b_exit_a,exit,1.0,20.02,56.26,0.11,29.07,0,6.0,normal,0.0,LOW,0
2026-05-13T03:30:31Z,building_a,bldg_a_storage,storage,4.9,66.07,17.95,89.42,132.36,0,9.3,critical,93.29,CRITICAL,1
2026-05-13T03:34:41Z,building_c,bldg_c_kitchen,kitchen,4.7,41.91,33.85,70.25,62.11,0,8.3,smoke_increase,50.42,MEDIUM,0
2026-05-13T03:47:26Z,building_b,bldg_b_server,server_room,4.6,22.62,53.58,0.35,28.15,0,8.8,normal,10.82,LOW,0
2026-05-13T03:59:18Z,building_a,bldg_a_exit_b,exit,1.0,33.69,22.51,0.23,49.84,0,2.7,hot_weather,19.67,LOW,0
2026-05-13T04:00:48Z,building_b,bldg_b_exit_b,exit,1.0,33.11,32.05,0.81,68.41,0,5.6,hot_weather,15.97,LOW,0
2026-05-13T04:23:12Z,building_a,bldg_a_exit_b,exit,1.0,19.77,51.88,0.7,32.21,0,6.6,normal,0.95,LOW,0
2026-05-13T04:38:29Z,building_a,bldg_a_exit_b,exit,1.0,60.07,9.22,81.25,94.18,0,10.0,critical,79.83,HIGH,1
2026-05-13T04:42:19Z,building_c,bldg_c_storage,storage,4.3,22.27,53.7,0.2,31.85,1,3.8,normal,6.25,LOW,0
2026-05-13T05:11:34Z,building_b,bldg_b_class2,classroom,2.2,37.1,26.36,0.12,55.81,3,8.2,hot_weather,22.34,LOW,0
2026-05-13T05:32:26Z,building_c,bldg_c_storage,storage,4.3,22.88,52.55,0.09,46.09,0,1.4,normal,11.04,LOW,0
2026-05-13T05:43:24Z,building_b,bldg_b_exit_b,exit,1.0,35.61,22.71,1.77,77.22,0,6.3,hot_weather,26.1,LOW,0
2026-05-13T06:03:58Z,building_b,bldg_b_class2,classroom,2.2,26.78,11.73,2.87,53.88,3,11.4,dry_conditions,20.07,LOW,0
2026-05-13T06:15:29Z,building_a,bldg_a_exit_b,exit,1.0,18.11,50.82,1.19,27.87,1,7.2,normal,4.86,LOW,0
2026-05-13T06:27:04Z,building_a,bldg_a_exit_b,exit,1.0,21.32,50.86,0.66,26.7,0,7.6,normal,4.24,LOW,0
2026-05-13T06:49:19Z,building_a,bldg_a_exit_b,exit,1.0,42.38,22.08,85.0,84.9,0,2.1,smoke_increase,57.23,MEDIUM,0
2026-05-13T07:09:51Z,building_a,bldg_a_storage,storage,4.9,31.28,11.95,0.0,39.17,1,3.4,dry_conditions,26.92,LOW,0
2026-05-13T07:10:58Z,building_a,bldg_a_elec,electrical,4.8,40.71,21.46,0.17,84.6,0,11.6,hot_weather,32.43,MEDIUM,0
2026-05-13T07:24:17Z,building_b,bldg_b_exit_b,exit,1.0,20.89,48.99,0.21,23.09,0,9.0,normal,2.82,LOW,0
2026-05-13T07:47:39Z,building_c,bldg_c_storage,storage,4.3,22.19,45.96,0.34,58.61,0,4.4,normal,9.2,LOW,0
2026-05-13T07:53:33Z,building_b,bldg_b_exit_a,exit,1.0,27.53,15.81,0.07,36.99,0,5.3,dry_conditions,19.19,LOW,0
2026-05-13T07:54:40Z,building_b,bldg_b_server,server_room,4.6,46.08,37.61,2.0,138.09,1,5.2,electrical_overload,37.4,MEDIUM,0
2026-05-13T07:54:49Z,building_b,bldg_b_server,server_room,4.6,21.75,57.59,0.12,18.82,0,10.9,normal,7.4,LOW,0
2026-05-13T07:58:30Z,building_b,bldg_b_class2,classroom,2.2,37.28,22.2,0.43,88.12,7,7.7,hot_weather,26.18,LOW,0
2026-05-13T07:59:10Z,building_c,bldg_c_corridor,corridor,1.9,21.09,63.53,0.22,30.33,0,8.4,normal,7.63,LOW,0
2026-05-13T08:08:20Z,building_a,bldg_a_exit_a,exit,1.0,20.92,48.52,0.7,30.72,0,3.6,normal,0.0,LOW,0
2026-05-13T08:18:42Z,building_c,bldg_c_kitchen,kitchen,4.7,36.4,22.26,2.19,77.62,8,5.1,hot_weather,25.43,LOW,0
2026-05-13T08:26:37Z,building_c,bldg_c_kitchen,kitchen,4.7,23.52,50.26,0.4,35.7,7,7.0,normal,14.1,LOW,0
2026-05-13T08:26:55Z,building_c,bldg_c_office,office,2.5,21.11,54.36,0.13,37.09,22,12.9,normal,6.95,LOW,0
2026-05-13T08:27:02Z,building_b,bldg_b_server,server_room,4.6,31.27,9.11,0.4,61.73,3,11.2,dry_conditions,25.68,LOW,0
2026-05-13T08:38:52Z,building_c,bldg_c_exit_a,exit,1.0,23.5,54.26,1.67,45.5,0,9.7,normal,8.8,LOW,0
2026-05-13T10:06:10Z,building_c,bldg_c_exit_b,exit,1.0,33.87,41.28,17.62,112.97,0,6.9,electrical_overload,27.04,LOW,0
2026-05-13T10:14:29Z,building_c,bldg_c_kitchen,kitchen,4.7,38.13,24.09,1.08,96.53,7,16.4,hot_weather,33.32,MEDIUM,0
2026-05-13T10:16:37Z,building_a,bldg_a_lab2,lab,3.5,28.43,13.64,2.18,43.81,11,3.2,dry_conditions,23.91,LOW,0
2026-05-13T10:37:52Z,building_a,bldg_a_exit_a,exit,1.0,19.6,54.73,1.66,31.05,0,0.5,normal,0.0,LOW,0
2026-05-13T10:44:51Z,building_b,bldg_b_server,server_room,4.6,23.82,53.78,2.29,36.59,1,4.7,normal,7.52,LOW,0
2026-05-13T11:49:31Z,building_c,bldg_c_office,office,2.5,34.65,25.9,0.47,62.56,29,12.8,hot_weather,19.61,LOW,0
2026-05-13T11:54:10Z,building_c,bldg_c_kitchen,kitchen,4.7,23.17,51.04,0.52,12.75,9,3.3,normal,8.14,LOW,0
2026-05-13T11:57:03Z,building_b,bldg_b_exit_a,exit,1.0,38.65,32.77,14.1,137.8,0,6.0,electrical_overload,32.62,MEDIUM,0
2026-05-13T12:26:09Z,building_c,bldg_c_exit_b,exit,1.0,37.13,26.98,2.42,60.77,0,4.8,hot_weather,19.68,LOW,0
2026-05-13T12:38:11Z,building_c,bldg_c_kitchen,kitchen,4.7,22.24,43.21,0.17,27.81,7,5.2,normal,6.52,LOW,0
2026-05-13T12:39:21Z,building_c,bldg_c_storage,storage,4.3,33.96,26.43,0.61,76.12,2,3.3,hot_weather,27.27,LOW,0
2026-05-13T12:49:56Z,building_b,bldg_b_exit_a,exit,1.0,21.81,26.22,59.66,78.49,0,4.6,smoke_increase,34.43,MEDIUM,0
2026-05-13T13:19:50Z,building_b,bldg_b_server,server_room,4.6,24.32,53.88,0.06,41.76,2,8.7,normal,12.05,LOW,0
2026-05-13T13:28:25Z,building_b,bldg_b_exit_b,exit,1.0,22.58,47.34,0.33,54.71,0,3.2,normal,4.69,LOW,0
2026-05-13T14:16:14Z,building_b,bldg_b_corridor,corridor,1.5,39.51,36.55,23.65,113.04,13,3.8,electrical_overload,31.31,MEDIUM,0
2026-05-13T14:20:16Z,building_a,bldg_a_exit_a,exit,1.0,21.04,54.16,0.29,39.49,0,2.2,normal,1.56,LOW,0
2026-05-13T14:20:56Z,building_a,bldg_a_elec,electrical,4.8,22.1,55.25,0.0,26.72,3,10.9,normal,9.67,LOW,0
2026-05-13T14:48:03Z,building_a,bldg_a_lab1,lab,4.2,23.86,52.54,2.01,16.75,15,9.7,normal,5.49,LOW,0
2026-05-13T14:50:42Z,building_b,bldg_b_exit_a,exit,1.0,21.86,40.55,1.35,37.51,0,4.7,normal,3.37,LOW,0
2026-05-13T15:16:41Z,building_a,bldg_a_elec,electrical,4.8,39.34,26.12,2.09,65.85,1,6.8,hot_weather,26.21,LOW,0
2026-05-13T15:22:43Z,building_a,bldg_a_corridor,corridor,1.8,19.04,55.26,0.57,25.27,1,5.3,normal,1.36,LOW,0
2026-05-13T15:28:37Z,building_a,bldg_a_lab1,lab,4.2,32.05,28.94,60.59,65.01,13,6.4,smoke_increase,41.39,MEDIUM,0
2026-05-13T15:59:14Z,building_c,bldg_c_exit_b,exit,1.0,26.34,9.39,4.68,35.47,0,8.8,dry_conditions,16.89,LOW,0
2026-05-13T15:59:22Z,building_c,bldg_c_office,office,2.5,75.46,10.14,95.64,89.76,25,1.1,critical,83.51,HIGH,1
2026-05-13T16:00:59Z,building_a,bldg_a_lab2,lab,3.5,21.74,50.79,0.59,38.71,8,3.5,normal,8.17,LOW,0
2026-05-13T16:12:58Z,building_c,bldg_c_corridor,corridor,1.9,21.0,52.94,0.78,28.38,2,2.6,normal,0.56,LOW,0
2026-05-13T16:25:15Z,building_a,bldg_a_storage,storage,4.9,36.62,21.76,71.89,68.37,1,11.5,smoke_increase,54.51,MEDIUM,0
2026-05-13T16:25:21Z,building_b,bldg_b_server,server_room,4.6,20.51,49.16,2.51,14.23,1,9.8,normal,7.39,LOW,0
2026-05-13T16:28:36Z,building_b,bldg_b_storage,storage,4.1,27.61,15.41,1.98,45.83,0,12.7,dry_conditions,20.06,LOW,0
2026-05-13T16:45:50Z,building_b,bldg_b_storage,storage,4.1,22.72,54.38,0.18,37.96,1,9.9,normal,4.01,LOW,0
2026-05-13T16:52:55Z,building_a,bldg_a_elec,electrical,4.8,26.98,14.71,0.32,54.38,3,14.9,dry_conditions,22.02,LOW,0
2026-05-13T17:00:37Z,building_a,bldg_a_elec,electrical,4.8,42.74,33.65,71.08,68.08,1,2.5,smoke_increase,55.83,MEDIUM,0
2026-05-13T17:03:02Z,building_c,bldg_c_kitchen,kitchen,4.7,26.64,57.14,0.36,46.72,5,4.3,normal,9.7,LOW,0
2026-05-13T17:14:44Z,building_c,bldg_c_corridor,corridor,1.9,21.33,49.62,2.25,33.6,2,5.1,normal,3.06,LOW,0
2026-05-13T17:44:30Z,building_a,bldg_a_lab1,lab,4.2,23.35,54.08,1.11,34.45,11,11.2,normal,5.07,LOW,0
2026-05-13T18:02:04Z,building_c,bldg_c_corridor,corridor,1.9,21.48,55.77,0.4,34.63,3,3.9,normal,5.61,LOW,0
2026-05-13T18:03:26Z,building_c,bldg_c_exit_b,exit,1.0,19.5,50.82,0.02,39.24,0,5.7,normal,0.94,LOW,0
2026-05-13T18:12:41Z,building_b,bldg_b_class1,classroom,2.2,32.77,10.38,2.08,38.98,59,5.2,dry_conditions,23.09,LOW,0
2026-05-13T18:13:13Z,building_b,bldg_b_storage,storage,4.1,23.72,50.12,0.59,27.0,0,5.6,normal,13.36,LOW,0
2026-05-13T18:20:25Z,building_a,bldg_a_corridor,corridor,1.8,21.84,55.23,0.76,67.52,5,6.9,normal,1.77,LOW,0
2026-05-13T18:26:30Z,building_b,bldg_b_exit_a,exit,1.0,18.39,48.93,0.64,38.72,0,2.6,normal,0.0,LOW,0
2026-05-13T18:47:10Z,building_a,bldg_a_corridor,corridor,1.8,33.12,23.92,0.35,78.32,4,4.0,hot_weather,23.77,LOW,0
2026-05-13T19:06:04Z,building_a,bldg_a_exit_b,exit,1.0,20.54,43.44,0.79,45.87,1,11.7,normal,4.53,LOW,0
2026-05-13T19:11:12Z,building_b,bldg_b_exit_b,exit,1.0,27.44,8.62,0.68,53.05,0,6.0,dry_conditions,15.9,LOW,0
2026-05-13T19:27:35Z,building_b,bldg_b_class1,classroom,2.2,33.88,38.48,23.48,116.02,13,6.5,electrical_overload,33.17,MEDIUM,0
2026-05-13T19:39:56Z,building_a,bldg_a_elec,electrical,4.8,25.69,48.85,0.24,42.05,0,3.5,normal,11.35,LOW,0
2026-05-13T20:19:33Z,building_a,bldg_a_elec,electrical,4.8,22.06,55.79,1.36,28.56,1,2.7,normal,12.46,LOW,0
2026-05-13T20:24:25Z,building_c,bldg_c_exit_b,exit,1.0,28.48,14.99,0.68,37.91,0,6.8,dry_conditions,15.71,LOW,0
2026-05-13T20:52:04Z,building_a,bldg_a_corridor,corridor,1.8,21.18,56.17,0.94,39.54,0,4.9,normal,4.14,LOW,0
2026-05-13T21:00:38Z,building_a,bldg_a_elec,electrical,4.8,20.5,54.22,1.24,53.78,0,10.1,normal,6.59,LOW,0
2026-05-13T21:09:30Z,building_b,bldg_b_class2,classroom,2.2,38.68,30.52,0.15,89.76,8,18.5,hot_weather,24.6,LOW,0
2026-05-13T21:11:59Z,building_a,bldg_a_lab1,lab,4.2,19.81,50.06,0.41,43.0,1,8.8,normal,6.91,LOW,0
2026-05-13T21:24:17Z,building_c,bldg_c_kitchen,kitchen,4.7,26.57,45.92,0.32,41.03,2,6.2,normal,14.45,LOW,0
2026-05-13T21:31:40Z,building_a,bldg_a_lab2,lab,3.5,75.69,15.24,90.81,104.1,3,3.5,critical,87.5,CRITICAL,1
2026-05-13T21:36:54Z,building_b,bldg_b_class1,classroom,2.2,19.94,49.28,0.62,28.68,5,9.4,normal,4.0,LOW,0
2026-05-13T21:42:34Z,building_c,bldg_c_corridor,corridor,1.9,39.63,28.93,69.35,77.61,0,10.4,smoke_increase,49.64,MEDIUM,0
2026-05-13T21:43:59Z,building_b,bldg_b_exit_a,exit,1.0,19.66,56.92,0.59,35.36,0,7.6,normal,5.77,LOW,0
2026-05-13T21:49:01Z,building_a,bldg_a_lab2,lab,3.5,33.78,36.67,17.99,98.17,4,5.4,electrical_overload,32.27,MEDIUM,0
2026-05-13T22:04:24Z,building_a,bldg_a_corridor,corridor,1.8,19.71,54.7,2.13,31.57,0,3.8,normal,6.18,LOW,0
2026-05-13T22:08:47Z,building_a,bldg_a_corridor,corridor,1.8,23.17,47.61,0.19,44.07,0,8.7,normal,8.35,LOW,0
2026-05-13T22:12:53Z,building_b,bldg_b_corridor,corridor,1.5,26.7,10.15,5.74,55.79,4,7.2,dry_conditions,18.03,LOW,0
2026-05-13T22:35:20Z,building_a,bldg_a_exit_b,exit,1.0,39.5,34.86,44.37,81.82,1,3.2,smoke_increase,33.87,MEDIUM,0
2026-05-13T22:35:38Z,building_b,bldg_b_corridor,corridor,1.5,20.49,54.39,0.46,67.55,2,4.8,normal,4.62,LOW,0
2026-05-13T22:48:00Z,building_b,bldg_b_corridor,corridor,1.5,30.4,14.81,0.43,42.85,0,8.5,dry_conditions,21.51,LOW,0
2026-05-13T22:49:41Z,building_b,bldg_b_class2,classroom,2.2,20.62,49.19,0.7,39.61,4,2.7,normal,4.32,LOW,0
2026-05-13T22:49:55Z,building_a,bldg_a_storage,storage,4.9,28.9,10.14,0.85,52.97,0,11.8,dry_conditions,25.57,LOW,0
2026-05-13T23:10:25Z,building_b,bldg_b_exit_a,exit,1.0,22.97,11.51,1.19,46.92,0,5.6,dry_conditions,16.3,LOW,0
2026-05-13T23:23:52Z,building_b,bldg_b_storage,storage,4.1,24.73,58.28,1.89,41.32,0,7.5,normal,8.04,LOW,0
2026-05-14T00:32:20Z,building_b,bldg_b_class2,classroom,2.2,22.55,55.79,1.3,29.12,3,17.4,normal,5.64,LOW,0
2026-05-14T00:40:22Z,building_a,bldg_a_exit_b,exit,1.0,17.91,51.95,0.43,41.18,1,0.7,normal,0.0,LOW,0
2026-05-14T00:44:03Z,building_c,bldg_c_exit_a,exit,1.0,34.46,25.18,52.13,61.57,2,2.8,smoke_increase,36.94,MEDIUM,0
2026-05-14T00:46:18Z,building_c,bldg_c_exit_a,exit,1.0,18.74,45.36,2.81,41.99,0,4.3,normal,2.17,LOW,0
2026-05-14T00:55:01Z,building_c,bldg_c_exit_a,exit,1.0,34.4,22.91,4.41,43.72,0,9.6,hot_weather,17.83,LOW,0
2026-05-14T01:12:43Z,building_b,bldg_b_storage,storage,4.1,21.56,55.91,1.32,28.76,0,7.3,normal,6.87,LOW,0
2026-05-14T01:42:14Z,building_c,bldg_c_exit_b,exit,1.0,26.34,15.46,0.74,60.67,0,9.9,dry_conditions,14.19,LOW,0
2026-05-14T01:54:32Z,building_c,bldg_c_kitchen,kitchen,4.7,35.41,20.85,0.82,75.58,0,8.1,hot_weather,29.46,LOW,0
2026-05-14T02:05:56Z,building_a,bldg_a_storage,storage,4.9,28.68,8.73,2.41,56.3,0,12.9,dry_conditions,24.13,LOW,0
2026-05-14T02:20:34Z,building_b,bldg_b_exit_b,exit,1.0,43.7,20.93,78.77,81.44,1,1.1,smoke_increase,58.26,MEDIUM,0
2026-05-14T02:25:54Z,building_b,bldg_b_storage,storage,4.1,26.17,54.27,1.73,55.08,0,6.4,normal,12.19,LOW,0
2026-05-14T02:52:14Z,building_b,bldg_b_corridor,corridor,1.5,21.32,54.07,0.29,26.38,0,4.4,normal,7.56,LOW,0
2026-05-14T02:52:48Z,building_a,bldg_a_storage,storage,4.9,75.99,12.66,93.8,78.67,0,3.6,critical,87.97,CRITICAL,1
2026-05-14T03:49:01Z,building_c,bldg_c_office,office,2.5,18.17,48.11,0.17,32.99,1,4.6,normal,6.37,LOW,0
2026-05-14T03:51:56Z,building_c,bldg_c_storage,storage,4.3,32.42,11.64,0.38,35.48,0,9.1,dry_conditions,23.32,LOW,0
2026-05-14T03:53:04Z,building_b,bldg_b_storage,storage,4.1,32.2,13.33,0.21,55.83,0,10.9,dry_conditions,22.9,LOW,0
2026-05-14T04:11:02Z,building_a,bldg_a_storage,storage,4.9,29.27,6.8,0.4,34.89,1,10.0,dry_conditions,26.01,LOW,0
2026-05-14T04:29:45Z,building_c,bldg_c_office,office,2.5,21.97,57.31,0.45,34.92,4,4.7,normal,7.3,LOW,0
2026-05-14T04:40:01Z,building_b,bldg_b_storage,storage,4.1,20.5,63.58,2.96,48.64,0,3.8,normal,6.92,LOW,0
2026-05-14T04:49:24Z,building_a,bldg_a_lab1,lab,4.2,37.84,33.66,0.97,66.7,1,1.6,hot_weather,20.7,LOW,0
2026-05-14T04:50:42Z,building_a,bldg_a_exit_a,exit,1.0,20.7,56.61,0.21,33.14,0,6.6,normal,0.0,LOW,0
2026-05-14T05:06:44Z,building_a,bldg_a_corridor,corridor,1.8,35.6,25.1,0.58,49.71,0,5.0,hot_weather,20.84,LOW,0
2026-05-14T05:16:56Z,building_b,bldg_b_exit_a,exit,1.0,18.84,60.16,0.31,33.96,0,2.6,normal,0.0,LOW,0
2026-05-14T05:17:46Z,building_b,bldg_b_class2,classroom,2.2,22.05,58.79,0.24,41.1,4,9.0,normal,6.92,LOW,0
2026-05-14T05:31:30Z,building_c,bldg_c_corridor,corridor,1.9,22.14,48.9,0.31,35.0,0,9.5,normal,4.6,LOW,0
2026-05-14T05:32:40Z,building_b,bldg_b_exit_b,exit,1.0,38.29,20.55,69.07,78.9,0,17.9,smoke_increase,47.37,MEDIUM,0
2026-05-14T06:16:15Z,building_c,bldg_c_kitchen,kitchen,4.7,21.7,52.86,0.41,26.16,1,4.5,normal,14.56,LOW,0
2026-05-14T06:28:26Z,building_b,bldg_b_server,server_room,4.6,41.16,20.14,0.22,88.77,0,5.0,hot_weather,32.12,MEDIUM,0
2026-05-14T06:28:34Z,building_c,bldg_c_storage,storage,4.3,41.03,20.48,55.26,78.5,1,3.7,smoke_increase,50.73,MEDIUM,0
2026-05-14T06:45:24Z,building_a,bldg_a_lab2,lab,3.5,34.96,15.71,0.03,74.43,0,8.1,hot_weather,25.48,LOW,0
2026-05-14T06:59:23Z,building_c,bldg_c_corridor,corridor,1.9,31.25,30.72,58.01,103.89,0,7.9,smoke_increase,47.66,MEDIUM,0
2026-05-14T07:04:34Z,building_a,bldg_a_exit_b,exit,1.0,21.46,47.16,0.01,17.06,0,18.0,normal,2.71,LOW,0
2026-05-14T07:08:49Z,building_b,bldg_b_exit_a,exit,1.0,35.55,41.05,11.56,126.52,0,9.3,electrical_overload,27.33,LOW,0
2026-05-14T07:26:06Z,building_c,bldg_c_office,office,2.5,19.32,44.91,0.07,35.78,2,4.8,normal,4.57,LOW,0
2026-05-14T07:36:24Z,building_a,bldg_a_storage,storage,4.9,38.48,34.93,21.65,115.97,1,8.9,electrical_overload,39.75,MEDIUM,0
2026-05-14T07:38:36Z,building_a,bldg_a_corridor,corridor,1.8,34.26,36.14,9.54,110.33,0,3.7,electrical_overload,26.51,LOW,0
2026-05-14T08:09:03Z,building_b,bldg_b_class2,classroom,2.2,21.99,53.83,0.07,17.4,43,9.0,normal,6.02,LOW,0
2026-05-14T08:42:56Z,building_b,bldg_b_exit_a,exit,1.0,21.05,51.85,0.36,38.77,0,7.0,normal,2.59,LOW,0
2026-05-14T09:30:46Z,building_b,bldg_b_class2,classroom,2.2,29.05,17.35,0.08,48.11,56,12.1,dry_conditions,17.84,LOW,0
2026-05-14T09:49:39Z,building_b,bldg_b_exit_b,exit,1.0,18.72,63.09,0.1,34.11,0,5.1,normal,0.28,LOW,0
2026-05-14T09:56:27Z,building_b,bldg_b_storage,storage,4.1,31.47,8.07,1.88,35.7,1,8.2,dry_conditions,26.32,LOW,0
2026-05-14T10:07:37Z,building_a,bldg_a_elec,electrical,4.8,21.91,53.84,1.85,21.67,1,2.2,normal,9.42,LOW,0
2026-05-14T10:18:43Z,building_c,bldg_c_exit_b,exit,1.0,40.39,18.47,50.33,74.42,0,10.8,smoke_increase,45.12,MEDIUM,0
2026-05-14T10:51:33Z,building_c,bldg_c_exit_b,exit,1.0,17.77,42.73,0.1,33.78,1,4.8,normal,2.26,LOW,0
2026-05-14T10:53:38Z,building_a,bldg_a_exit_b,exit,1.0,34.36,23.81,0.56,55.48,0,0.9,hot_weather,16.51,LOW,0
2026-05-14T11:55:54Z,building_b,bldg_b_class1,classroom,2.2,19.97,52.73,3.74,46.27,45,12.2,normal,5.48,LOW,0
2026-05-14T11:56:35Z,building_b,bldg_b_server,server_room,4.6,23.48,50.71,1.46,43.38,4,16.3,normal,12.15,LOW,0
2026-05-14T11:59:59Z,building_b,bldg_b_exit_a,exit,1.0,22.08,50.25,3.62,30.99,0,15.2,normal,3.88,LOW,0
2026-05-14T12:06:49Z,building_b,bldg_b_exit_b,exit,1.0,21.18,44.23,0.71,40.17,0,4.2,normal,0.0,LOW,0
2026-05-14T12:08:01Z,building_b,bldg_b_storage,storage,4.1,23.06,49.85,1.26,45.12,1,7.1,normal,9.09,LOW,0
2026-05-14T12:13:16Z,building_b,bldg_b_server,server_room,4.6,41.17,41.0,11.22,121.25,1,1.9,electrical_overload,35.97,MEDIUM,0
2026-05-14T12:23:51Z,building_c,bldg_c_storage,storage,4.3,24.37,43.35,1.48,11.58,1,13.0,normal,13.41,LOW,0
2026-05-14T12:31:41Z,building_c,bldg_c_office,office,2.5,26.79,10.99,1.74,35.56,21,5.4,dry_conditions,20.75,LOW,0
2026-05-14T12:59:09Z,building_b,bldg_b_corridor,corridor,1.5,19.17,51.48,0.33,29.2,8,9.0,normal,2.62,LOW,0
2026-05-14T13:05:53Z,building_c,bldg_c_office,office,2.5,36.44,21.19,0.17,51.82,21,8.2,hot_weather,24.86,LOW,0
2026-05-14T13:36:22Z,building_b,bldg_b_exit_b,exit,1.0,21.78,52.2,2.22,27.94,0,1.4,normal,4.39,LOW,0
2026-05-14T13:49:14Z,building_a,bldg_a_lab2,lab,3.5,30.51,22.65,0.4,53.47,7,6.7,hot_weather,22.93,LOW,0
2026-05-14T13:58:36Z,building_a,bldg_a_lab1,lab,4.2,38.26,20.79,0.2,37.96,10,5.6,hot_weather,30.47,MEDIUM,0
2026-05-14T14:32:06Z,building_a,bldg_a_lab2,lab,3.5,24.76,48.13,0.59,43.53,10,8.0,normal,11.44,LOW,0
2026-05-14T14:33:43Z,building_a,bldg_a_corridor,corridor,1.8,19.33,48.91,0.06,24.68,3,4.7,normal,2.39,LOW,0
2026-05-14T14:46:14Z,building_a,bldg_a_storage,storage,4.9,22.69,53.82,0.22,47.79,2,10.1,normal,11.36,LOW,0
2026-05-14T14:53:56Z,building_b,bldg_b_class2,classroom,2.2,19.54,54.58,2.51,25.56,45,7.1,normal,8.61,LOW,0
2026-05-14T15:05:46Z,building_c,bldg_c_exit_b,exit,1.0,20.39,56.77,0.53,44.73,0,8.2,normal,3.95,LOW,0
2026-05-14T15:08:59Z,building_a,bldg_a_lab1,lab,4.2,22.44,51.62,3.65,46.92,11,7.4,normal,9.59,LOW,0
2026-05-14T15:19:28Z,building_b,bldg_b_storage,storage,4.1,29.53,16.96,0.28,42.34,0,5.0,dry_conditions,23.54,LOW,0
2026-05-14T15:47:19Z,building_a,bldg_a_storage,storage,4.9,19.83,46.83,0.48,44.08,1,7.0,normal,6.11,LOW,0
2026-05-14T15:53:21Z,building_a,bldg_a_storage,storage,4.9,25.91,46.58,0.43,50.05,1,3.3,normal,15.25,LOW,0
2026-05-14T15:54:28Z,building_a,bldg_a_elec,electrical,4.8,24.53,53.13,0.31,34.91,1,4.6,normal,8.37,LOW,0
2026-05-14T16:01:58Z,building_a,bldg_a_corridor,corridor,1.8,34.47,27.33,0.98,68.57,5,3.9,hot_weather,19.67,LOW,0
2026-05-14T16:14:19Z,building_b,bldg_b_storage,storage,4.1,21.97,54.84,0.78,45.79,3,3.6,normal,7.77,LOW,0
2026-05-14T16:17:39Z,building_b,bldg_b_storage,storage,4.1,30.01,13.59,0.27,51.6,0,16.0,dry_conditions,26.25,LOW,0
2026-05-14T16:18:47Z,building_c,bldg_c_office,office,2.5,27.88,11.44,0.04,41.1,34,2.8,dry_conditions,21.15,LOW,0
2026-05-14T16:24:55Z,building_c,bldg_c_corridor,corridor,1.9,35.76,27.31,0.46,58.22,4,8.0,hot_weather,20.17,LOW,0
2026-05-14T16:28:51Z,building_b,bldg_b_class2,classroom,2.2,19.82,46.26,0.26,22.9,54,5.7,normal,2.59,LOW,0
2026-05-14T16:33:51Z,building_c,bldg_c_corridor,corridor,1.9,20.53,42.32,1.13,31.76,5,2.2,normal,4.7,LOW,0
2026-05-14T17:03:44Z,building_c,bldg_c_corridor,corridor,1.9,20.74,45.03,1.43,33.92,2,4.9,normal,4.8,LOW,0
2026-05-14T17:05:33Z,building_c,bldg_c_storage,storage,4.3,37.8,30.88,39.1,91.38,0,4.4,smoke_increase,41.84,MEDIUM,0
2026-05-14T17:17:33Z,building_a,bldg_a_lab1,lab,4.2,30.17,6.56,0.05,41.83,12,9.4,dry_conditions,25.27,LOW,0
2026-05-14T17:19:09Z,building_a,bldg_a_corridor,corridor,1.8,20.92,54.64,1.2,26.42,3,6.4,normal,1.13,LOW,0
2026-05-14T17:32:36Z,building_c,bldg_c_exit_a,exit,1.0,70.38,14.27,86.42,66.99,0,3.9,critical,77.62,HIGH,1
2026-05-14T17:53:42Z,building_b,bldg_b_corridor,corridor,1.5,34.92,26.3,0.8,78.15,11,7.2,hot_weather,22.74,LOW,0
2026-05-14T17:55:00Z,building_c,bldg_c_corridor,corridor,1.9,19.31,57.69,0.48,36.76,6,4.8,normal,4.66,LOW,0
2026-05-14T18:12:50Z,building_b,bldg_b_storage,storage,4.1,21.09,55.5,0.03,23.32,0,3.2,normal,10.13,LOW,0
2026-05-14T18:15:08Z,building_a,bldg_a_lab1,lab,4.2,35.62,29.79,2.07,76.2,16,12.3,hot_weather,21.66,LOW,0
2026-05-14T18:51:53Z,building_a,bldg_a_exit_a,exit,1.0,30.5,37.56,6.27,115.9,0,2.2,electrical_overload,19.44,LOW,0
2026-05-14T18:56:16Z,building_b,bldg_b_class1,classroom,2.2,51.2,35.53,19.72,156.77,76,5.6,electrical_overload,46.72,MEDIUM,0
2026-05-14T19:29:49Z,building_a,bldg_a_storage,storage,4.9,41.74,28.01,2.23,69.3,0,4.5,hot_weather,30.42,MEDIUM,0
